temperature,rainfall,humidity,pressure,today_raining,tomorrow_raining
33.7,3.43,59.2,999.5,0,1
35.0,2.37,75.0,1019.3,0,0
8.4,0.05,19.7,1002.9,0,0
22.3,0.28,66.7,1020.4,0,0
22.0,0.29,54.2,1000.5,0,0
13.7,0.05,43.2,1007.0,0,0
18.8,0.25,45.2,1041.4,0,0
16.1,5.05,55.7,1006.9,1,0
39.0,2.18,0.0,1001.0,0,1
32.5,0.75,46.0,1030.6,0,0
35.2,3.15,42.5,997.2,0,0
30.8,1.34,70.7,1002.6,1,1
16.0,0.31,43.9,1021.6,0,0
20.8,4.32,55.7,1027.1,1,0
28.9,0.83,90.8,1031.3,1,1
15.2,2.4,79.9,1001.8,1,0
30.7,0.69,78.0,1021.9,0,1
23.1,1.39,50.0,1006.0,1,1
22.0,3.39,70.9,1003.9,0,0
30.7,0.34,55.3,1031.0,1,1
28.6,7.57,56.1,1004.8,1,1
22.1,0.15,68.2,1017.2,1,0
34.3,1.53,48.1,1015.3,0,0
16.4,4.95,89.9,996.9,1,1
29.9,5.83,56.8,1027.5,1,0
29.7,0.53,72.4,1021.4,0,1
22.5,0.31,89.1,983.2,1,1
27.6,2.58,80.6,1017.2,1,0
15.0,0.09,31.8,1001.4,1,1
32.4,1.33,68.9,1029.5,0,1
23.5,3.18,77.0,991.3,0,1
20.8,1.64,77.8,1007.7,0,1
33.4,0.42,37.7,1018.4,0,0
19.4,1.34,46.9,1013.8,0,0
13.7,5.08,79.9,1024.4,1,1
12.5,1.92,44.8,990.2,1,1
29.8,2.56,54.0,1037.8,0,0
14.8,0.82,91.5,1020.9,0,1
39.0,0.42,59.0,1033.4,1,0
8.3,0.59,45.5,1026.1,0,1
38.6,1.52,42.4,1012.8,0,0
26.7,0.66,66.7,993.7,0,1
24.2,1.56,33.3,1004.5,0,1
20.6,2.46,55.1,1036.8,1,1
28.2,2.65,66.7,1033.8,0,1
24.7,0.36,86.0,1003.7,1,1
33.8,2.78,73.4,970.7,0,1
25.9,2.23,45.7,1009.8,1,1
26.2,0.02,83.6,1008.7,1,1
22.1,0.12,54.0,1009.3,0,0
24.5,2.08,35.3,1020.9,0,0
27.5,0.97,56.6,1026.1,0,0
11.3,0.32,88.8,1027.9,0,1
14.2,0.09,63.3,1019.7,0,0
30.9,0.35,60.3,986.0,1,1
26.4,6.32,92.7,1007.9,0,1
23.5,2.6,31.4,1047.6,0,0
25.1,1.5,34.3,1018.6,0,0
27.8,5.68,27.7,1018.5,0,0
20.7,1.93,67.5,1018.4,1,1
18.8,2.59,63.3,1019.2,1,1
26.6,0.66,90.9,977.3,0,0
17.2,1.78,64.9,1009.4,1,0
28.3,0.31,51.9,1012.4,0,0
11.4,1.04,60.0,1032.2,0,0
33.2,0.07,62.4,1013.7,0,0
28.8,0.49,26.6,988.3,0,0
27.0,0.16,100.0,1019.5,1,1
32.9,0.98,70.4,1000.9,0,1
38.3,3.7,64.2,994.7,1,0
33.1,0.95,72.3,1000.5,0,0
10.3,3.56,74.2,1021.1,0,0
14.8,2.14,57.2,1031.9,0,0
20.0,1.42,47.4,1020.2,1,1
25.2,0.54,72.0,1022.5,0,0
29.1,5.11,67.7,1020.1,1,1
19.2,0.11,43.8,1014.5,0,1
26.5,2.34,88.4,1023.5,1,1
19.0,1.94,65.9,976.7,0,0
20.1,1.16,74.6,1014.7,0,1
13.7,0.55,87.8,997.3,1,1
17.6,1.13,60.4,1030.4,1,1
14.2,4.12,66.3,1010.8,0,0
17.2,3.63,76.2,1013.5,1,1
33.4,5.67,45.5,990.4,1,0
17.4,0.74,61.1,1028.3,0,0
46.1,0.98,62.5,1022.4,1,1
28.9,0.04,40.9,1021.4,1,1
26.5,5.73,100.0,1000.8,0,1
18.1,0.8,31.9,1001.4,0,0
30.6,1.04,34.0,1016.4,0,0
20.4,4.77,86.3,1002.6,1,1
26.0,1.5,74.3,1019.5,0,1
45.5,1.67,39.5,980.6,0,0
24.2,0.39,72.1,1005.7,0,1
34.2,1.38,89.4,1040.0,1,0
19.4,5.01,59.4,1019.6,1,0
24.7,1.64,100.0,1015.5,1,1
39.2,0.59,25.5,1042.8,0,0
20.0,0.06,73.9,978.0,0,0
39.5,0.82,83.3,1000.8,0,1
30.7,1.7,77.8,1007.0,1,1
20.5,0.09,55.9,1025.9,0,0
30.1,1.88,54.2,1026.1,0,1
32.8,1.48,68.9,1000.0,1,0
30.0,3.06,76.3,1028.0,1,1
12.4,0.06,72.0,1007.0,0,0
19.2,3.04,80.8,1031.2,1,1
23.0,1.47,39.6,997.5,0,0
24.4,0.93,55.4,1011.2,0,0
30.0,6.73,41.2,1005.6,1,1
26.4,0.35,52.3,1028.8,0,0
14.3,1.56,80.3,1005.2,1,1
28.0,0.77,62.2,1012.4,0,0
29.9,1.5,100.0,1020.6,0,1
29.5,1.61,63.9,1021.2,0,0
33.6,0.19,61.2,1026.3,0,0
31.7,2.16,62.1,1016.2,0,1
28.7,2.01,47.2,1006.7,1,1
24.4,2.93,58.8,1007.8,1,1
11.7,0.19,82.6,1013.4,0,0
28.4,0.71,62.3,1016.7,0,0
26.7,2.1,44.1,1010.8,1,0
27.2,0.29,41.5,1013.3,1,1
14.8,2.26,51.0,990.2,0,1
16.4,0.12,61.5,1023.0,0,0
33.4,0.82,83.9,1015.7,1,0
24.7,3.75,33.2,1028.0,0,0
30.5,2.98,53.6,1013.0,1,1
25.2,2.07,62.9,986.9,0,0
25.2,4.09,23.3,1007.6,1,1
32.5,2.47,43.3,1010.0,0,1
20.9,1.47,46.4,1024.1,0,0
25.8,7.8,44.1,981.9,1,1
21.3,2.37,63.8,1013.6,1,1
21.5,1.84,56.8,1020.7,1,1
22.5,1.05,48.9,1003.1,1,0
26.8,4.65,68.6,1014.1,0,1
21.2,0.7,94.5,1003.6,1,0
35.0,0.02,92.8,1002.1,0,1
17.8,0.44,21.5,1006.9,0,0
23.5,0.23,71.5,1002.3,1,1
21.5,0.77,56.4,1023.3,0,0
36.6,3.5,63.1,1002.0,1,1
26.6,2.11,52.0,999.5,0,1
33.3,0.37,62.4,1039.5,0,1
13.1,3.11,63.0,1027.4,1,0
27.1,1.4,48.4,985.1,0,0
32.1,1.44,42.1,1001.5,0,0
25.7,0.9,51.0,1016.6,1,0
33.5,4.0,64.7,1017.9,1,0
20.9,0.77,72.0,990.6,0,1
36.3,0.2,77.1,1030.4,1,1
43.4,0.72,50.1,1025.4,0,1
22.1,2.51,65.7,1020.2,0,0
21.4,2.14,79.3,1033.4,0,0
36.6,0.42,83.3,1019.8,1,0
37.6,0.24,58.8,1019.7,0,0
20.8,2.16,55.6,1036.4,1,0
21.6,2.26,63.8,1029.5,0,0
22.7,0.91,37.0,1000.4,0,0
14.2,3.7,56.1,1022.5,1,1
17.7,7.65,74.9,1003.0,1,1
17.0,0.46,72.8,1020.6,0,0
18.9,1.72,54.6,1020.1,0,0
24.7,0.01,64.4,992.2,1,0
26.9,2.5,43.5,1011.2,0,0
37.4,1.07,74.1,1017.0,1,0
17.0,0.43,58.4,1006.5,0,0
32.9,2.79,54.5,1017.7,0,0
23.3,3.33,52.8,1025.1,1,1
24.6,0.24,58.7,1012.5,0,0
30.4,0.08,51.0,1016.4,0,0
16.0,0.81,73.2,1033.8,1,1
28.1,1.97,52.1,1020.1,1,0
26.3,3.15,91.9,1016.0,1,1
28.9,1.58,89.3,998.6,1,0
27.3,1.74,42.2,1023.1,0,0
44.6,3.22,61.4,1018.0,1,1
19.9,1.51,47.0,1032.3,0,0
20.8,1.89,53.5,1013.7,0,0
20.0,1.45,100.0,985.8,1,1
20.6,4.25,53.8,987.5,0,0
19.9,0.54,67.2,1024.0,0,0
34.5,0.61,70.8,1004.4,0,1
36.4,0.27,40.0,1019.6,1,1
20.4,3.42,42.9,1014.7,1,1
18.3,1.06,35.9,1010.5,0,0
28.8,0.86,42.3,1011.6,1,0
20.6,7.96,3.0,1000.0,1,0
30.1,5.23,70.9,1012.8,1,1
26.6,7.15,100.0,1004.2,1,1
12.9,0.31,63.0,1007.4,0,0
37.4,4.44,31.7,1008.1,0,0
39.4,0.8,47.1,1009.6,0,0
20.1,0.03,50.8,1026.8,1,0
21.9,0.99,39.6,1011.1,1,0
27.3,1.42,77.2,1028.4,1,0
27.7,0.23,76.2,1036.1,1,1
30.3,1.54,36.9,1025.8,1,0
41.1,3.42,74.5,1021.0,1,0
23.6,0.95,90.5,1017.9,1,1
18.6,0.87,98.1,1026.0,0,0
14.0,0.83,100.0,1014.3,0,1
19.2,5.13,42.0,1027.8,0,0
24.7,0.1,100.0,1022.2,0,0
39.4,1.18,52.9,1007.6,1,0
20.9,0.61,48.2,1026.4,0,0
26.8,4.48,66.5,1014.4,1,1
24.9,0.2,48.4,1011.4,1,1
34.5,1.06,68.0,1005.9,0,1
45.2,1.04,33.6,1015.5,0,1
20.8,4.39,55.2,1027.9,1,0
21.1,0.49,85.7,1026.3,1,1
33.4,2.07,58.9,1018.3,0,0
30.5,0.29,62.8,1022.0,1,0
39.8,6.16,69.5,1032.1,1,0
29.7,1.8,83.4,1010.8,0,0
22.1,1.97,26.9,996.3,0,0
29.7,1.14,71.7,1032.5,0,0
33.9,0.84,54.6,1005.1,0,1
31.6,0.48,63.3,1002.6,1,1
29.1,1.85,81.2,986.1,0,1
33.5,6.18,36.1,1021.6,0,0
34.4,0.89,39.7,988.7,0,0
36.1,4.29,21.3,1001.7,0,0
30.2,0.32,49.0,1021.8,1,0
23.7,5.5,86.6,1023.8,1,0
26.2,0.86,57.6,1003.2,0,0
34.7,0.96,33.2,1011.0,0,0
18.5,1.24,50.3,999.9,1,0
27.9,2.53,30.2,1004.8,0,0
21.9,2.54,37.5,1017.0,0,1
25.2,1.31,67.8,1005.5,1,0
35.2,1.48,36.5,1009.3,0,0
26.5,0.06,82.3,991.0,0,0
25.4,0.73,58.6,1030.0,1,0
14.1,0.85,61.7,1020.7,1,0
31.0,1.64,54.4,1024.9,1,1
30.2,1.63,75.5,1032.4,0,1
42.3,2.48,75.7,1000.6,1,1
22.5,2.52,66.7,1007.6,0,0
26.8,0.54,71.3,984.6,1,1
27.0,2.94,55.8,1060.1,1,0
37.6,0.04,70.8,1010.8,0,0
24.2,2.52,53.2,1028.6,0,0
27.2,0.22,60.0,994.4,0,0
29.9,2.62,54.5,1027.9,0,0
26.5,1.5,50.9,1040.9,0,1
21.4,1.15,46.2,1012.1,1,0
26.6,2.35,69.4,997.8,1,1
33.6,0.07,86.2,1010.9,1,1
16.8,0.51,83.4,979.6,1,0
26.1,1.92,34.9,1012.4,1,0
19.4,3.76,85.8,1025.3,0,1
34.6,0.96,53.6,1012.5,0,1
12.8,0.6,72.0,1008.7,0,1
20.5,1.46,41.9,1020.9,0,0
28.0,1.95,62.8,1022.1,1,0
37.5,1.09,66.3,988.1,1,0
24.5,4.19,30.3,1014.3,0,1
20.6,1.48,72.2,1049.5,1,0
40.0,0.07,86.9,993.0,0,1
13.4,0.5,56.5,1011.7,1,1
7.4,1.2,87.2,1042.1,1,1
28.5,2.39,56.2,1029.6,1,1
21.0,0.5,77.0,1005.3,1,1
16.8,7.48,15.6,1016.1,1,0
30.7,0.77,100.0,1013.0,1,1
27.0,1.52,89.9,1001.8,1,1
20.5,0.04,54.3,1011.9,0,0
14.8,4.32,20.6,1008.8,1,1
32.0,3.11,65.8,1014.7,0,0
30.2,0.43,31.1,1001.8,0,1
24.2,5.41,68.9,993.9,0,0
39.8,0.76,68.2,1012.4,0,0
16.4,2.36,41.2,1038.7,0,0
12.8,3.42,82.4,1014.2,1,1
19.5,2.7,76.1,1008.0,1,1
24.6,4.99,79.5,1024.3,1,1
26.9,3.99,60.2,1010.6,1,1
23.1,10.45,31.7,1041.0,1,1
27.8,0.4,79.6,1012.9,1,1
15.0,0.73,54.6,1023.5,0,0
36.6,2.02,32.2,1001.7,0,1
24.3,2.64,87.0,1020.5,1,0
33.9,1.53,100.0,1017.1,0,0
27.7,0.15,59.2,1012.2,1,0
28.7,3.69,100.0,1005.5,0,0
29.6,6.48,61.8,1003.4,1,1
28.6,1.04,52.4,1017.2,1,0
30.1,0.51,47.4,1022.4,1,1
35.6,0.04,92.7,1011.1,0,0
26.6,0.54,44.4,1017.3,0,0
30.7,2.41,74.7,1012.4,1,0
24.3,4.85,48.8,1014.5,0,0
36.5,0.2,50.8,1010.0,0,1
19.6,1.61,80.6,1013.3,0,1
39.4,2.38,52.4,1053.5,1,1
24.7,0.65,51.9,1017.7,1,1
13.6,1.69,82.7,1022.7,1,1
26.0,2.51,91.9,1019.6,0,0
19.6,3.64,72.9,1009.1,1,1
31.7,1.2,46.9,1032.4,0,0
19.8,2.76,49.8,1008.6,0,0
21.4,0.72,61.6,1028.8,1,1
9.9,0.48,66.4,1008.0,0,0
21.4,0.41,40.2,998.6,0,1
5.6,0.89,74.5,1018.5,0,1
12.3,0.07,61.7,996.4,1,1
31.1,0.67,25.7,1021.0,1,0
31.3,2.11,41.4,995.1,0,1
28.4,2.09,49.9,1008.2,0,0
17.3,0.15,58.5,991.5,1,1
24.6,0.68,97.8,1055.4,0,0
25.0,1.69,64.8,988.2,0,0
15.7,0.77,43.2,1013.1,0,0
37.0,1.08,64.4,1030.1,0,0
32.0,2.5,53.0,1028.5,0,0
23.2,0.02,66.5,1025.8,0,0
25.2,0.65,71.6,1008.2,0,0
26.7,0.31,84.2,1033.3,0,0
8.7,0.27,59.5,1026.7,0,0
23.0,6.39,92.8,1016.2,0,1
19.5,0.95,78.2,1016.6,1,0
17.0,1.5,45.9,1008.4,0,0
22.8,2.65,100.0,999.4,0,1
39.4,0.1,66.5,1031.6,0,0
30.1,0.55,43.3,1032.7,0,0
20.4,3.57,93.1,999.7,1,1
29.6,3.96,100.0,1010.7,0,0
36.2,0.93,59.3,1010.8,1,1
32.4,0.94,49.9,1012.5,1,0
25.5,2.83,56.6,1014.0,0,0
19.8,0.7,74.3,1027.2,1,0
30.6,0.25,85.6,1001.8,1,1
28.1,0.6,71.4,1000.3,0,0
32.2,0.98,62.0,1031.5,1,1
30.1,0.11,90.0,1006.1,0,0
33.4,1.3,53.7,994.1,1,1
20.7,2.69,80.6,1005.7,1,1
35.5,1.44,54.2,1008.0,0,0
26.6,0.15,68.6,1036.3,1,0
41.6,1.16,57.7,1026.9,0,0
19.5,2.47,58.9,1030.2,0,0
38.9,0.12,52.5,1025.3,0,0
26.6,0.12,86.9,1027.2,1,1
19.8,0.93,45.3,1002.7,0,1
21.1,0.43,45.2,1010.0,1,1
22.4,5.46,100.0,998.2,0,1
28.4,1.74,79.6,1009.8,1,0
29.2,0.68,12.3,1023.3,0,0
20.4,2.44,48.7,1015.0,0,1
24.8,0.94,23.8,1032.7,0,0
42.1,0.28,41.0,995.9,0,0
38.8,0.54,0.0,1020.5,0,0
28.5,2.06,57.3,994.3,0,1
25.3,0.11,37.2,1014.4,0,0
26.0,0.64,61.2,1024.1,1,0
29.9,0.47,27.5,1009.8,0,0
16.8,0.45,61.7,1021.3,1,0
22.9,2.3,51.7,998.6,0,0
11.7,3.5,90.0,988.0,1,1
28.2,2.52,88.2,1021.4,1,0
30.2,2.08,75.7,1039.2,0,0
21.1,4.96,53.5,998.1,0,0
37.6,0.12,99.7,1031.3,0,0
15.2,0.37,28.9,1013.7,0,0
13.3,1.07,31.9,993.0,0,1
26.8,0.93,58.3,996.0,0,0
33.4,1.08,100.0,1013.2,1,1
38.5,0.46,56.0,1006.9,0,0
21.3,0.32,56.3,993.3,0,1
33.6,1.42,31.2,987.6,0,0
24.7,5.26,78.9,1000.3,1,1
23.6,1.0,79.1,1015.9,1,1
32.1,0.09,75.8,1012.9,0,0
30.2,2.45,47.4,1005.5,0,1
12.4,0.69,45.9,1016.0,0,0
36.8,0.56,34.1,1028.6,0,0
36.0,0.78,61.7,1018.9,0,0
20.0,2.57,38.4,1011.2,0,0
28.2,3.42,36.5,1026.9,0,0
29.0,1.77,51.5,998.6,0,1
27.1,0.78,50.2,1009.6,1,0
20.6,0.74,49.2,1010.0,1,0
19.6,0.27,69.3,994.4,0,0
24.8,5.42,61.6,1006.7,1,1
34.4,2.03,54.2,981.9,1,0
29.3,0.05,63.7,1041.7,1,1
22.0,2.17,40.2,998.9,1,1
31.2,1.19,62.1,1036.8,0,0
2.2,7.19,63.0,1013.6,1,0
34.2,3.42,29.9,1021.5,1,0
11.1,0.38,79.9,1005.7,1,1
22.1,2.55,42.4,1016.1,0,0
16.0,1.33,61.8,1022.8,1,0
14.6,0.41,83.3,1023.0,0,1
34.3,2.4,78.5,1024.6,1,0
21.3,1.59,60.7,1007.5,0,0
27.8,0.06,52.8,1005.8,0,0
24.6,2.08,79.0,989.1,1,1
28.8,2.02,73.5,1020.8,1,0
25.6,0.31,47.6,1029.2,1,0
14.7,0.86,44.1,1037.2,0,0
33.0,1.76,18.6,1017.6,0,0
21.0,0.3,63.1,1001.5,0,0
12.5,3.83,58.3,987.5,0,0
21.6,0.06,82.7,1028.6,1,0
37.0,0.22,67.2,986.1,0,0
31.8,0.25,86.7,1007.9,0,0
22.2,1.5,46.1,1009.6,0,0
22.2,1.94,82.8,1012.0,1,0
22.4,1.03,49.4,1013.5,0,0
41.6,0.68,75.6,1015.1,0,0
28.1,3.31,30.8,976.8,1,1
28.4,0.14,64.7,1013.2,1,0
33.2,0.66,20.3,979.6,0,0
26.9,0.08,54.7,1024.0,0,0
22.9,0.03,68.8,1004.7,1,0
23.4,0.87,49.6,980.6,0,0
24.4,0.43,39.0,1000.8,1,0
24.7,0.62,76.9,1004.4,0,0
30.8,3.44,57.9,1030.9,0,0
25.4,0.36,50.2,1015.9,1,0
30.9,3.03,60.8,1018.2,1,1
24.4,2.25,100.0,1030.7,1,1
25.6,0.79,83.1,1011.6,0,1
9.0,1.58,83.3,1024.3,0,0
32.3,1.18,68.7,1023.3,0,0
27.8,0.27,63.3,993.7,0,1
33.0,4.75,12.1,1035.1,0,1
1.8,1.69,46.4,991.7,1,1
41.7,4.24,50.4,1026.8,0,1
23.9,3.47,22.5,990.2,0,0
33.9,0.17,36.9,1022.0,0,0
16.7,0.46,20.4,1040.9,0,0
29.9,0.31,59.2,1009.8,0,1
16.6,3.55,76.4,1009.2,1,1
20.0,3.97,82.1,1022.2,0,0
40.3,1.5,68.3,1008.1,0,0
23.5,0.22,40.7,1040.3,0,0
26.7,0.29,21.4,1015.9,0,0
32.0,3.36,24.9,1008.2,0,0
29.0,5.3,34.6,1004.9,1,1
26.2,0.44,42.2,999.0,0,0
27.9,0.02,56.8,1003.6,0,0
44.2,0.8,39.7,1007.7,1,1
24.5,0.06,66.8,1005.7,1,0
26.6,3.52,55.4,1003.1,0,0
33.4,1.35,60.2,1044.5,1,0
33.8,2.05,82.8,997.5,1,1
34.5,1.06,36.4,1015.2,0,0
30.1,0.85,68.4,1021.9,0,1
15.9,0.5,59.7,1022.5,0,0
38.1,2.94,53.3,1012.1,0,0
15.8,2.38,77.7,1009.4,1,0
27.4,0.89,77.6,1019.8,0,0
19.0,0.77,41.1,1017.0,0,0
24.5,0.0,56.4,1009.1,0,1
27.6,0.13,65.6,989.6,1,1
27.6,1.95,54.5,1006.0,0,1
28.4,1.45,71.7,995.8,0,0
37.9,1.14,65.6,1003.0,0,0
28.6,3.51,96.7,1013.5,1,1
23.0,1.4,29.4,1018.4,0,0
32.7,0.97,57.6,1039.7,1,0
34.5,0.35,41.8,1004.9,0,1
15.2,3.44,72.1,1024.6,0,0
29.8,1.72,27.7,1017.6,0,0
30.6,0.19,66.9,1032.4,1,1
22.6,2.09,47.4,1021.6,0,0
36.0,1.11,45.3,997.9,1,0
23.8,3.34,31.1,987.2,0,0
26.0,5.02,50.7,1017.7,1,1
23.6,1.83,81.7,1005.1,0,1
25.1,2.63,59.5,998.3,0,0
16.2,0.12,72.6,994.0,0,0
13.5,1.64,93.3,1015.4,1,1
37.8,2.82,65.3,1035.6,1,0
18.2,1.37,48.8,1006.9,0,0
17.1,1.8,69.3,1021.9,0,0
7.8,4.58,49.1,1011.5,1,1
19.9,0.44,49.9,993.7,0,0
14.4,0.21,29.6,1024.0,0,1
38.1,2.35,78.5,996.6,0,1
33.1,3.46,52.3,1013.3,0,1
19.5,3.8,63.6,1007.9,1,1
43.0,2.05,39.3,1026.4,0,1
32.9,3.58,68.7,997.1,0,0
22.4,2.41,44.8,1018.9,0,0
5.0,0.18,57.2,1000.4,0,0
43.3,2.87,77.6,1005.3,0,0
13.9,0.4,75.8,958.5,0,0
11.8,0.54,59.6,1044.4,0,0
33.2,1.0,24.6,1021.3,1,0
44.5,0.76,100.0,1001.5,0,0
36.1,0.78,94.9,996.1,1,0
29.5,0.37,74.5,1005.6,0,0
29.8,0.7,44.9,1023.8,1,1
31.8,0.04,57.7,984.6,0,0
31.1,1.28,49.1,1010.9,0,0
27.2,2.93,85.3,1039.6,1,1
25.8,3.96,65.3,996.0,1,1
24.5,3.43,44.3,1014.2,1,1
19.0,1.08,50.6,1046.0,1,1
22.8,2.62,82.4,1022.5,1,0
11.5,0.68,92.0,1014.9,1,0
24.2,0.11,90.6,1020.6,0,0
17.1,2.25,75.1,1007.0,1,1
16.2,2.09,54.9,1032.5,0,0
26.4,3.24,0.0,1007.0,0,0
36.1,1.91,65.9,983.6,0,0
32.3,0.34,60.0,1007.1,0,0
12.4,3.84,62.8,998.5,1,0
17.1,1.97,61.1,1008.8,0,1
32.5,3.3,33.5,1009.1,1,0
17.1,2.98,71.1,1031.0,0,0
23.2,0.71,72.6,1023.4,1,0
29.4,0.15,73.6,1016.9,1,0
17.3,0.39,78.9,1013.0,1,1
25.8,0.19,72.1,997.1,1,0
14.3,0.56,51.8,980.3,0,1
20.2,1.23,58.6,1014.7,1,0
27.6,4.75,61.8,1024.9,0,1
12.3,4.11,62.2,1011.4,1,0
28.5,2.54,80.0,1005.0,1,1
24.8,0.05,72.9,1020.0,0,1
29.4,0.84,100.0,1011.8,0,0
26.8,2.29,100.0,1038.3,0,0
35.9,0.28,61.6,1031.5,1,0
26.0,3.23,0.0,1027.4,0,1
21.6,4.92,84.7,1024.4,1,1
26.0,0.87,49.2,993.6,1,0
29.3,2.45,44.0,1022.9,0,0
25.4,0.32,52.0,1018.6,0,1
25.3,2.35,51.1,1022.1,1,0
19.4,0.04,72.2,1020.4,0,0
19.7,0.33,28.8,1019.8,0,0
13.8,2.47,38.4,1053.5,0,1
39.0,2.49,66.9,1011.9,1,0
15.0,2.05,72.5,1027.0,0,1
19.5,1.3,72.8,1005.9,0,0
19.3,2.25,44.3,1024.9,0,0
32.2,2.97,40.4,1027.1,0,1
22.6,6.79,49.9,1018.5,1,0
35.0,4.39,64.8,1038.0,1,1
19.6,3.16,89.7,999.7,0,1
27.2,2.37,19.1,1005.7,0,0
18.3,1.71,55.6,1016.2,0,0
42.2,0.26,33.3,1026.2,0,0
15.5,0.36,27.0,1015.7,1,0
27.5,3.43,79.3,1032.3,0,0
30.1,3.25,70.9,1003.1,1,0
28.3,1.91,69.0,995.9,0,0
23.5,1.16,78.4,1017.6,1,0
24.0,0.05,50.4,1011.8,0,0
25.4,0.79,51.3,1021.1,0,0
23.8,1.09,100.0,1012.6,1,1
32.7,1.33,55.1,1007.9,0,0
42.7,5.3,74.7,1011.9,0,0
20.5,0.23,60.1,1013.4,0,1
14.0,1.46,23.0,1008.4,0,0
24.3,0.92,19.1,1010.0,1,1
45.6,9.23,48.4,1006.9,0,0
18.6,3.96,81.1,1025.8,0,0
38.1,1.16,75.8,1015.9,0,1
38.4,16.19,78.3,1046.9,1,1
20.6,1.44,40.3,1015.4,0,0
29.6,0.37,92.3,1004.7,0,0
38.0,1.62,40.7,1053.1,0,0
22.0,0.51,64.3,1019.2,1,1
23.4,2.02,59.8,1027.9,1,1
20.3,5.54,56.5,1021.9,0,0
16.9,3.09,86.8,1022.3,0,1
19.8,0.64,45.9,1021.0,0,0
15.2,0.7,33.0,996.5,0,0
25.3,0.14,60.4,1018.5,1,0
18.8,0.67,52.0,993.1,0,1
26.9,0.19,100.0,1010.4,1,1
12.6,1.38,73.5,1002.1,0,1
27.6,2.46,51.8,1018.4,0,0
31.7,2.78,38.9,1018.0,0,0
9.1,0.12,22.4,1020.2,1,0
28.0,0.83,39.5,1017.3,0,0
34.8,0.68,62.3,1003.9,1,0
15.3,0.22,88.5,1009.1,0,0
38.4,0.9,82.4,1026.8,0,1
28.4,0.71,64.6,1029.0,0,0
19.4,2.01,53.5,995.8,1,1
24.6,4.3,65.4,990.0,1,1
29.5,1.21,49.6,1002.1,1,0
25.6,2.75,94.4,1028.7,0,0
29.3,0.32,56.2,1031.2,0,0
17.6,4.51,58.3,999.1,0,0
26.4,0.33,15.7,1017.6,1,0
13.7,0.43,56.1,1040.5,0,1
24.1,0.23,76.7,1019.2,1,1
17.8,0.74,38.6,1034.3,0,0
19.1,1.61,45.0,1028.0,0,0
34.9,8.84,75.9,999.3,1,1
33.7,3.15,30.5,1010.2,0,1
29.9,0.96,81.2,1013.5,0,0
16.3,1.72,49.4,1014.6,0,0
22.5,1.95,52.2,1026.7,1,0
34.7,3.46,37.5,1019.1,0,0
26.1,2.67,67.6,969.0,0,1
43.6,1.68,100.0,993.3,0,0
28.1,2.21,75.6,980.2,1,1
26.5,2.74,42.7,1015.6,0,0
22.5,0.29,82.7,1016.6,1,1
26.1,0.45,53.7,1017.2,0,0
23.8,2.33,87.5,998.6,1,1
30.7,3.8,76.1,1023.1,0,1
32.7,1.05,1.1,1023.7,0,0
18.7,7.81,39.9,994.2,1,1
14.4,0.49,78.9,991.0,1,0
10.3,1.08,63.0,1013.0,0,0
29.1,0.95,39.5,1039.9,0,0
16.2,5.33,47.3,1038.5,0,0
7.8,0.67,21.9,1021.5,0,0
28.1,1.27,58.2,1002.1,1,0
44.9,0.41,100.0,1026.3,0,0
25.0,1.47,76.1,1006.2,0,1
31.7,3.9,100.0,1001.5,0,1
25.7,0.72,77.6,980.8,1,1
24.2,3.33,80.5,1014.5,1,0
32.4,4.85,99.5,1003.6,0,0
22.7,0.15,67.5,1014.4,1,1
27.1,2.82,56.3,978.5,0,0
27.6,0.59,80.7,1015.5,1,1
19.7,0.39,89.1,976.5,1,1
32.9,1.84,50.4,1029.3,0,0
23.6,2.45,45.6,1020.8,1,0
19.0,1.0,62.8,1008.8,1,0
29.3,0.08,76.6,1021.4,1,1
17.8,4.79,76.0,998.3,1,1
25.2,2.62,31.5,1014.1,0,0
24.9,0.63,98.2,1024.9,1,1
33.7,1.37,47.2,966.6,1,1
28.8,0.06,54.7,1006.3,0,0
24.8,0.83,41.9,1012.7,0,0
31.5,1.48,100.0,1010.1,1,1
36.1,1.46,64.8,1034.9,0,0
29.5,0.47,43.0,996.1,0,0
25.1,3.0,77.3,1003.7,0,0
14.5,0.71,75.4,984.3,0,1
16.5,1.74,56.2,1035.7,0,0
22.6,0.63,76.8,1009.3,0,1
20.1,1.11,43.5,1006.4,0,0
23.5,0.47,50.1,1012.2,1,0
25.5,2.0,19.8,1022.5,0,0
29.2,1.11,33.5,1018.2,0,0
24.4,0.03,96.2,1052.7,1,1
28.9,0.06,92.8,1019.8,1,0
25.5,1.27,61.3,1006.0,1,0
9.2,0.4,93.3,1004.6,1,0
17.5,1.76,56.8,1007.1,1,0
23.8,1.05,55.1,990.5,1,1
15.3,2.13,61.1,1013.6,1,0
29.8,6.09,57.5,1024.8,0,0
37.2,1.5,55.7,1003.8,1,1
34.8,3.1,82.9,1000.9,1,1
23.3,2.8,63.0,1035.7,0,0
36.9,5.1,74.2,991.6,1,0
26.2,0.48,80.6,982.0,1,1
22.3,3.51,67.8,995.7,0,1
20.1,4.72,40.6,989.9,1,1
22.6,1.0,32.9,1018.8,0,1
21.9,0.75,63.0,1007.6,0,0
